generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1775020977-yqElFy5AE1GvskxeaoBz,2026-04-01 05:22:57.808,0,,,0,0.40339,80088,118,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,6057,5904,Bustly,gateway-Internal-key
gen-1775020932-MqhKZrKJx8ORNPl9Xd7Y,2026-04-01 05:22:12.002,0,,,0,0.675515,134353,150,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,51870,21992,Bustly,gateway-Internal-key
gen-1775020923-N017ERVsHB1fUATrke5O,2026-04-01 05:22:03.964,0,,,0,0.67372,134239,101,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,5010,4527,Bustly,gateway-Internal-key
gen-1775020892-a97V6Jprd7VmO6pvJXBW,2026-04-01 05:21:32.779,0,,,0,0.740995,145944,451,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,109441,23274,Bustly,gateway-Internal-key
gen-1775020872-wHqVcLEbwxMmeBXe2G52,2026-04-01 05:21:12.378,0,,,0,0.7822,150380,1212,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,18111,4320,Bustly,gateway-Internal-key
gen-1775020853-7mdJUa6LW2jn9h2FQIe0,2026-04-01 05:20:53.628,0,,,0,0.674185,134072,153,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,68691,26364,Bustly,gateway-Internal-key
gen-1775020847-eWp5OGOrcPlzyEHVOu5Q,2026-04-01 05:20:47.069,0,,,0,0.66815,133020,122,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,5283,4569,Bustly,gateway-Internal-key
gen-1775020837-y5Iotn11w0hdxOyhyNa5,2026-04-01 05:20:37.583,0,,,0,0.666485,132777,104,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,8270,6986,Bustly,gateway-Internal-key
gen-1775020830-guDlpA4VWg3mHmCb52un,2026-04-01 05:20:30.812,0,,,0,0.665265,132563,98,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,4851,4293,Bustly,gateway-Internal-key
gen-1775020820-iN6DBdqZD3zoY2bwvHXk,2026-04-01 05:20:20.108,0,,,0,0.88709,175153,453,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,225275,40923,Bustly,gateway-Internal-key
gen-1775020798-Fx3iLS4aD7UaP5VbJYD3,2026-04-01 05:19:58.818,0,,,0,0.882495,174369,426,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,16064,8580,Bustly,gateway-Internal-key
gen-1775020789-8vcwM9s1KpQp92M4GBgO,2026-04-01 05:19:49.098,0,,,0,0.760135,149852,435,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,71756,13526,Bustly,gateway-Internal-key
gen-1775020786-lbmTizIkqyOTbOinawLA,2026-04-01 05:19:46.910,0,,,0,0.66526,132377,135,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,36919,25166,Bustly,gateway-Internal-key
gen-1775020785-nPqPguAcZexcJVa9hHq8,2026-04-01 05:19:45.327,0,,,0,0.86884,172758,202,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,8519,8386,Bustly,gateway-Internal-key
gen-1775020779-aZFgiyaADcCCqVaEOknb,2026-04-01 05:19:39.452,0,,,0,0.664025,132125,136,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,5176,4199,Bustly,gateway-Internal-key
gen-1775020779-JJXmknt9qahLBm23wtio,2026-04-01 05:19:39.050,0,,,0,0.751105,149491,146,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,6868,4291,Bustly,gateway-Internal-key
gen-1775020772-d7cjHNBo0TRewI5zsfuK,2026-04-01 05:19:32.754,0,,,0,0.663975,131910,177,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,5812,3878,Bustly,gateway-Internal-key
gen-1775020771-lW0FN7NDSRtzM349W5wG,2026-04-01 05:19:31.718,0,,,0,0.8669,172305,215,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,10468,9839,Bustly,gateway-Internal-key
gen-1775020767-J0g8hw4Y3xdsp9X4ZN12,2026-04-01 05:19:27.228,0,,,0,0.75265,149135,279,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,7447,4378,Bustly,gateway-Internal-key
gen-1775020748-4eqWVcIY74Fs1GnxODUp,2026-04-01 05:19:08.520,0,,,0,0.739805,146836,225,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,14193,11700,Bustly,gateway-Internal-key
gen-1775020733-7ngr08O1VtrAOm9vmoTu,2026-04-01 05:18:53.255,0,,,0,0.866115,171828,279,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,33393,15908,Bustly,gateway-Internal-key
gen-1775020732-nIJJQ91dvVgi9pp3ZG5o,2026-04-01 05:18:52.737,0,,,0,0.76481,151657,261,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,8559,4628,Bustly,gateway-Internal-key
gen-1775020688-96s8SSggR8cCiiptT7NB,2026-04-01 05:18:08.631,0,,,0,0.857935,171142,89,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,42867,20548,Bustly,gateway-Internal-key
gen-1775020636-LSkFeXaoYxmVUQIJczdm,2026-04-01 05:17:16.106,0,,,0,0.87653,120976,10866,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,135559,3747,Bustly,gateway-Internal-key
gen-1775020617-eH1YKNFVTS840NYknsXf,2026-04-01 05:16:57.655,0,,,0,0.6221,119085,1067,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,13765,4096,Bustly,gateway-Internal-key
gen-1775020603-v0Pdfo9D9iFQ6PBWFSM7,2026-04-01 05:16:43.629,0,,,0,0.603115,118588,407,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,9116,5413,Bustly,gateway-Internal-key
gen-1775020586-dtATCC8mE8DeQt38XYjs,2026-04-01 05:16:26.898,0,,,0,0.60694,117373,803,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,11950,4228,Bustly,gateway-Internal-key
gen-1775020584-kaP4Qgbha2amOOxDSspt,2026-04-01 05:16:24.684,0,,,0,0.862195,170759,336,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,91582,21627,Bustly,gateway-Internal-key
gen-1775020515-dFoafijF7Y27NIw3Od79,2026-04-01 05:15:15.108,0,,,0,0.854595,170479,88,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,64141,38864,Bustly,gateway-Internal-key
gen-1775020505-4Az7DzOaOKTD8VPhahjI,2026-04-01 05:15:05.249,0,,,0,0.85347,170159,107,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,8259,8146,Bustly,gateway-Internal-key
gen-1775020488-Y2ELdXpddXtJIsFanWwU,2026-04-01 05:14:48.359,0,,,0,0.847625,168525,200,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,8856,8683,Bustly,gateway-Internal-key
gen-1775020485-GiP8J1Vdkwj8Zl5pfTrB,2026-04-01 05:14:44.999,0,,,0,0.86618,167141,1219,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,end_turn,stop,491599,31599,Bustly,gateway-Internal-key
gen-1775020477-hs9r6Hf41Str67niR7fp,2026-04-01 05:14:37.537,0,,,0,0.844515,168063,168,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,9587,9391,Bustly,gateway-Internal-key
gen-1775020469-NhXDWeufj27y2cg1BjLB,2026-04-01 05:14:29.988,0,,,0,0.9838,196265,99,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,7999,7880,Bustly,gateway-Internal-key
gen-1775020466-1OknTFHwTW3TsPbtZfz5,2026-04-01 05:14:26.696,0,,,0,0.843705,167806,187,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,9363,9112,Bustly,gateway-Internal-key
gen-1775020455-BMkO6j6GIoiIZ7Tvyl9s,2026-04-01 05:14:15.127,0,,,0,0.84119,167523,143,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,9799,9610,Bustly,gateway-Internal-key
gen-1775020431-gv6qHBPlqCO45aUnPECN,2026-04-01 05:13:50.412,0,,,0,0.62352,115469,1847,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,end_turn,stop,62785,7449,Bustly,gateway-Internal-key
gen-1775020403-idgYqsx3BXUXFWuEjBoR,2026-04-01 05:13:23.644,0,,,0,0.58033,115171,179,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,20581,9781,Bustly,gateway-Internal-key
gen-1775020386-wJzZUibJHbDFueiqYAWI,2026-04-01 05:13:06.958,0,,,0,0.5873,114040,684,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,11868,3697,Bustly,gateway-Internal-key
gen-1775020343-q2a1tNOkVtd95dOVaYaA,2026-04-01 05:12:23.754,0,,,0,0.5673,112295,233,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,36932,9353,Bustly,gateway-Internal-key
gen-1775019689-blWmvuC4nWKJ1XeRuouI,2026-04-01 05:01:29.650,0,,,0,0.100765,19378,155,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,30084,10836,Bustly,gateway-Internal-key
gen-1775019680-ke9hccT7XvO2QEcpJgHk,2026-04-01 05:01:19.996,0,,,0,0.095325,18335,146,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,3138,2102,Bustly,gateway-Internal-key
gen-1775019679-vmnQXJck4pMP75ILRjTS,2026-04-01 05:01:18.995,0,,,0,0.58104,112208,800,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,14628,3693,Bustly,gateway-Internal-key
gen-1775019675-xVwgUJrgfhP4vKGjEnAv,2026-04-01 05:01:15.533,0,,,0,0.083485,16227,94,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,3451,2551,Bustly,gateway-Internal-key
gen-1775019586-jglGazZYa0SCV3LGz3uD,2026-04-01 04:59:46.899,0,,,0,0.08343,16201,97,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,4206,3221,Bustly,gateway-Internal-key
gen-1775019580-AZfOJR2dIs6T1dxBqBuR,2026-04-01 04:59:40.441,0,,,0,0.084195,15859,196,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,4764,2736,Bustly,gateway-Internal-key
gen-1775018377-rhTzywazgNBUFAraPz2S,2026-04-01 04:39:37.431,0,,,0,0.656415,126168,1023,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,end_turn,stop,25493,3824,Bustly,gateway-Internal-key
gen-1775018326-JGwLF1FCowhFxiIZ9FVu,2026-04-01 04:38:45.698,0,,,0,0.632475,125755,148,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,47101,24228,Bustly,gateway-Internal-key
gen-1775018234-kdWIHG6PgbgHBKuSfj9B,2026-04-01 04:37:14.532,0,,,0,0.638235,125262,477,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,85189,10958,Bustly,gateway-Internal-key
gen-1775018222-5phVGGKP2t1LX1hpW8t3,2026-04-01 04:37:02.258,0,,,0,0.09617,17754,296,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,6068,2637,Bustly,gateway-Internal-key
gen-1775018197-gGMz3ty2hVoYxhvlDpvk,2026-04-01 04:36:37.899,0,,,0,0.08555,16485,125,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,14301,7951,Bustly,gateway-Internal-key
gen-1775018191-q2KzYwvXqnX7AAtJSXdS,2026-04-01 04:36:31.309,0,,,0,0.07565,14560,114,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,4519,2805,Bustly,gateway-Internal-key
gen-1775018186-gLm2BhDTNY1ssMEygC9K,2026-04-01 04:36:26.593,0,,,0,0.075275,14240,163,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,3944,2092,Bustly,gateway-Internal-key
gen-1775018178-4syX75BYi6VgjgFZc625,2026-04-01 04:36:17.992,0,,,0,0.2915,56170,426,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,end_turn,stop,70428,11303,Bustly,gateway-Internal-key
gen-1775018126-hlULIjZCwAUJ9lZrtnNw,2026-04-01 04:35:26.618,0,,,0,0.3568,70805,111,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,52179,12004,Bustly,gateway-Internal-key
gen-1775018099-WQwel6pstqy6DaOF2zZ7,2026-04-01 04:34:57.959,0,,,0,0.103195,19579,212,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,16358,6920,Bustly,gateway-Internal-key
gen-1775018085-srbZON3SDnsEfmSUujjy,2026-04-01 04:34:45.947,0,,,0,0.095535,18427,136,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,7415,4732,Bustly,gateway-Internal-key
gen-1775018076-6XuZcO9Zl5uZvhpQF7i4,2026-04-01 04:34:36.204,0,,,0,0.084185,16307,106,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,7736,4251,Bustly,gateway-Internal-key
gen-1775018069-vPtFi8kA8f3hbbxs50US,2026-04-01 04:34:29.347,0,,,0,0.08409,15898,184,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,4415,2713,Bustly,gateway-Internal-key
gen-1775018060-O3RvzuCenFb08cNwfiGy,2026-04-01 04:34:20.165,0,,,0,0.478545,90319,1078,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,297786,17589,Bustly,gateway-Internal-key
gen-1775017832-iX6dBAkxfzsUmsCTuJgB,2026-04-01 04:30:32.592,0,,,0,0.654,117240,2712,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,end_turn,stop,49587,3839,Bustly,gateway-Internal-key
gen-1775017818-mQHiWWCpFpvry5mSHVxB,2026-04-01 04:30:18.814,0,,,0,0.59073,116981,233,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,8291,5434,Bustly,gateway-Internal-key
gen-1775017800-eFT3F9I40RlrYh2xQqe0,2026-04-01 04:30:00.395,0,,,0,0.58183,115311,211,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,12165,9018,Bustly,gateway-Internal-key
gen-1775017765-K2juO9Gwoi4DB9n0Tc0L,2026-04-01 04:29:24.963,0,,,0,0.587225,112210,1047,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,16518,3319,Bustly,gateway-Internal-key
gen-1775016089-zBK5Ljw48CgvoYRsqDB6,2026-04-01 04:01:29.638,0,,,0,0.07834,15593,15,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,end_turn,stop,2357,2019,Bustly,gateway-Internal-key
gen-1775015623-vnBIMQOM8yOrVby5PrLz,2026-04-01 03:53:42.759,0,,,0,0.078055,15536,15,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,end_turn,stop,2340,2340,Bustly,gateway-Internal-key
gen-1775014774-YELjh2gRn3pURE8Mx2Ny,2026-04-01 03:39:34.777,0,,,0,0.29697,55439,791,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,end_turn,stop,17085,4027,Bustly,gateway-Internal-key
gen-1775014766-Ds6kjvLmqMmnvvN9eLRv,2026-04-01 03:39:26.026,0,,,0,0.27572,54569,115,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,3571,2862,Bustly,gateway-Internal-key
gen-1775014756-yy7S6QgwttNSytHcD6JC,2026-04-01 03:39:16.592,0,,,0,0.27426,53992,172,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,5311,3702,Bustly,gateway-Internal-key
gen-1775014746-zAoQX086VdAftTwAourj,2026-04-01 03:39:06.740,0,,,0,0.27156,53417,179,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,5405,2842,Bustly,gateway-Internal-key
gen-1775014712-j16QsukvV2uos0XEJbRq,2026-04-01 03:38:32.934,0,,,0,0.26551,51872,246,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,28227,24845,Bustly,gateway-Internal-key
gen-1775014696-ErOgVRZsB2aMJm8bubRS,2026-04-01 03:38:16.593,0,,,0,0.25796,50427,233,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,6446,3697,Bustly,gateway-Internal-key
gen-1775014661-bW34yPEEpzlb9cgum8eT,2026-04-01 03:37:41.332,0,,,0,0.08461,15627,259,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,end_turn,stop,6978,1922,Bustly,gateway-Internal-key
gen-1775014650-LQc5459WmjJN6x0c94dl,2026-04-01 03:37:30.060,0,,,0,0.254255,49851,200,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,35216,11369,Bustly,gateway-Internal-key
gen-1775014638-N0dRzC6b3Mgua9K9tWn7,2026-04-01 03:37:18.824,0,,,0,0.07835,15575,19,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,end_turn,stop,2674,2212,Bustly,gateway-Internal-key
gen-1775014587-J3XnV63yzeBlPQVsfsw9,2026-04-01 03:36:27.485,0,,,0,0.252825,49725,168,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,50342,17846,Bustly,gateway-Internal-key
gen-1775014574-ya6fHJPfNrXk8340nr5f,2026-04-01 03:36:14.511,0,,,0,0.44371,83542,1040,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,13980,4073,Bustly,gateway-Internal-key
gen-1775014555-98b1WdV4tx3LjyIzglb7,2026-04-01 03:35:55.214,0,,,0,0.43431,82592,854,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,14298,3428,Bustly,gateway-Internal-key
gen-1775014532-NdjjRNVsVySRRQGff3Nl,2026-04-01 03:35:32.523,0,,,0,0.11708,21391,405,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,6193,2341,Bustly,gateway-Internal-key
gen-1775014527-yFjRHddGaqSR8yhQuSyw,2026-04-01 03:35:27.549,0,,,0,0.100795,19734,85,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,3151,2622,Bustly,gateway-Internal-key
gen-1775014515-oW1tTwtKSZfj3pByxkag,2026-04-01 03:35:15.115,0,,,0,0.25165,49425,181,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,65920,22062,Bustly,gateway-Internal-key
gen-1775014495-2nMpSlNUUtCKFseQMCM8,2026-04-01 03:34:55.075,0,,,0,0.098145,19169,92,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,30655,21096,Bustly,gateway-Internal-key
gen-1775014486-1A0fQ5gYgaBCSDH0JcuF,2026-04-01 03:34:46.505,0,,,0,0.096945,18004,277,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,6620,3017,Bustly,gateway-Internal-key
gen-1775014476-y2VqP50Vo5E1IfU3gvyM,2026-04-01 03:34:36.414,0,,,0,0.08966,17567,73,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,3293,2545,Bustly,gateway-Internal-key
gen-1775014471-7xYaodQ3WiouwlhZgFuq,2026-04-01 03:34:31.568,0,,,0,0.08718,17011,85,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,3316,2398,Bustly,gateway-Internal-key
gen-1775014467-Ct9CTLMVs4RJjp73TVNW,2026-04-01 03:34:27.630,0,,,0,0.23836,47137,107,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,43416,19050,Bustly,gateway-Internal-key
gen-1775014462-PmglKFnxF7amOFsNt8mr,2026-04-01 03:34:22.626,0,,,0,0.0867,16700,128,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,4050,2886,Bustly,gateway-Internal-key
gen-1775014438-NYdA1yczDL0Aj4scqr3y,2026-04-01 03:33:58.548,0,,,0,0.234035,46352,91,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,25470,17703,Bustly,gateway-Internal-key
gen-1775014420-eH2IHfDY5ImqXtbPX8S0,2026-04-01 03:33:40.915,0,,,0,0.07564,14453,135,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,30199,13689,Bustly,gateway-Internal-key
gen-1775014418-RJQRZORTdu5Hevr1cdzU,2026-04-01 03:33:38.635,0,,,0,0.236035,46077,226,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,6482,2593,Bustly,gateway-Internal-key
gen-1775014402-osvBrqCQn5FtSBrQOHJJ,2026-04-01 03:33:22.651,0,,,0,0.233235,45647,200,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,9480,4861,Bustly,gateway-Internal-key
gen-1775014387-vcP5ZZGVS0H7eN0TWNie,2026-04-01 03:33:07.617,0,,,0,0.06816,12897,147,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,29693,12993,Bustly,gateway-Internal-key
gen-1775014366-wvNDylvu5QSFTNYYb7nX,2026-04-01 03:32:45.723,0,,,0,0.223535,44252,91,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,33497,11781,Bustly,gateway-Internal-key
gen-1775014238-kivwXK8wLlh4XUtk3hvh,2026-04-01 03:30:38.128,0,,,0,0.22139,44203,15,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,end_turn,stop,12685,9735,Bustly,gateway-Internal-key
gen-1775014220-qsWxQHmHMLdS1HnhtemT,2026-04-01 03:30:20.654,0,,,0,0.06534,12988,16,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,end_turn,stop,2542,2310,Bustly,gateway-Internal-key
gen-1775014209-IRxKfkqZFjZdNzW1FThr,2026-04-01 03:30:08.933,0,,,0,0.74811,149012,122,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,end_turn,stop,85853,24884,Bustly,gateway-Internal-key
gen-1775011130-bFDo9W68Yq8esPjPj1by,2026-04-01 02:38:50.079,0,,,0,0.67522,133174,374,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,24689,21258,Bustly,gateway-Internal-key
gen-1775011106-r7tfTPz5rfrYguIGtSdh,2026-04-01 02:38:26.473,0,,,0,0.678705,131731,802,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,18333,6978,Bustly,gateway-Internal-key
gen-1775011080-mfRtZcEcPaz4OWaYRoJ8,2026-04-01 02:38:00.606,0,,,0,0.103195,18539,420,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,7246,2436,Bustly,gateway-Internal-key
gen-1775011062-ECGoC06nftUDXKf8cgYJ,2026-04-01 02:37:42.685,0,,,0,0.09093,17106,216,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,4245,2018,Bustly,gateway-Internal-key
gen-1775011038-2w86Nzww5X7KK5NC0tkg,2026-04-01 02:37:18.095,0,,,0,0.068755,12971,156,0,0,anthropic/claude-4.6-opus-20260205,Amazon Bedrock,standard,false,true,,tool_use,tool_calls,22325,6435,Bustly,gateway-Internal-key